# Renewables.ninja Wind (Point API) - 53.135, -5.555 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.13479"""," ""lon"": ""-5.5548"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1000"""," ""height"": ""140"""," ""turbine"": ""Vestas V164 7000"""," ""raw"": true}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 19:00,634.898,9.784,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 20:00,673.065,10.103,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 21:00,703.47,10.386,,,,,,,,,,,
14/01/2019 22:00,14/01/2019 22:00,712.841,10.475,,,,,,,,,,,
14/01/2019 23:00,14/01/2019 23:00,717.695,10.522,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 00:00,712.996,10.477,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 01:00,708.138,10.423,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 02:00,696.146,10.318,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 03:00,690.291,10.265,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 04:00,685.386,10.214,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 05:00,680.94,10.174,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 06:00,643.503,9.856,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 07:00,632.563,9.764,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 08:00,633.75,9.774,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 09:00,675.887,10.135,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 10:00,702.924,10.381,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 11:00,718.213,10.527,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 12:00,720.034,10.544,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 13:00,723.001,10.572,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 14:00,746.392,10.809,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 15:00,788.035,11.269,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 16:00,810.867,11.552,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 17:00,817.627,11.641,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 18:00,861.536,12.288,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 19:00,875.2,12.512,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 20:00,870.428,12.438,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 21:00,870.04,12.424,,,,,,,,,,,
15/01/2019 22:00,15/01/2019 22:00,887.356,12.737,,,,,,,,,,,
15/01/2019 23:00,15/01/2019 23:00,894.548,12.887,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 00:00,914.449,13.321,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 01:00,932.568,13.795,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 02:00,950.207,14.365,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 03:00,954.833,14.542,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 04:00,948.023,14.286,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 05:00,928.497,13.674,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 06:00,870.341,12.436,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 07:00,799.024,11.396,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 08:00,708.115,10.43,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 09:00,633.828,9.775,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 10:00,614.148,9.614,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 11:00,602.503,9.516,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 12:00,624.765,9.695,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 13:00,678.677,10.158,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 14:00,716.252,10.508,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 15:00,703.684,10.388,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 16:00,646.153,9.878,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 17:00,602.518,9.51,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 18:00,627.213,9.712,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 19:00,711.835,10.466,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 20:00,777.242,11.142,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 21:00,808.388,11.515,,,,,,,,,,,
16/01/2019 22:00,16/01/2019 22:00,833.023,11.853,,,,,,,,,,,
16/01/2019 23:00,16/01/2019 23:00,887.477,12.738,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 00:00,943.553,14.133,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 01:00,972.162,15.384,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 02:00,974.474,15.532,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 03:00,965.191,14.992,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 04:00,948.978,14.317,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 05:00,919.793,13.453,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 06:00,882.762,12.649,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 07:00,853.63,12.151,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 08:00,838.367,11.93,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 09:00,795.557,11.356,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 10:00,686.722,10.232,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 11:00,569.143,9.254,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 12:00,452.175,8.383,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 13:00,326.09,7.433,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 14:00,205.476,6.406,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 15:00,78.434,4.863,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 16:00,10.88,3.115,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 17:00,1.716,2.275,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 18:00,8.959,3.008,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 19:00,30.716,3.863,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 20:00,92.024,5.076,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 21:00,216.094,6.506,,,,,,,,,,,
17/01/2019 22:00,17/01/2019 22:00,390.94,7.92,,,,,,,,,,,
17/01/2019 23:00,17/01/2019 23:00,555.555,9.147,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 00:00,689.261,10.255,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 01:00,795.17,11.347,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 02:00,865.88,12.359,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 03:00,910.267,13.225,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 04:00,938.078,13.954,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 05:00,959.23,14.724,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 06:00,974.302,15.514,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 07:00,982.469,16.19,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 08:00,985.217,16.528,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 09:00,983.359,16.288,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 10:00,972.729,15.415,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 11:00,929.981,13.722,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 12:00,820.584,11.673,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 13:00,652.281,9.928,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 14:00,509.97,8.807,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 15:00,408.477,8.057,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 16:00,341.8,7.557,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 17:00,325.38,7.425,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 18:00,339.535,7.535,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 19:00,362.911,7.719,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 20:00,377.786,7.826,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 21:00,385.504,7.889,,,,,,,,,,,
18/01/2019 22:00,18/01/2019 22:00,383.21,7.866,,,,,,,,,,,
18/01/2019 23:00,18/01/2019 23:00,363.856,7.726,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 00:00,351.269,7.629,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 01:00,334.341,7.491,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 02:00,296.623,7.201,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 03:00,241.03,6.726,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 04:00,169.053,6.036,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 05:00,100.893,5.204,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 06:00,57.779,4.495,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 07:00,33.107,3.932,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 08:00,19.253,3.485,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 09:00,9.255,3.026,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 10:00,8.795,2.998,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 11:00,10.164,3.08,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 12:00,8.587,2.977,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 13:00,9.279,3.028,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 14:00,12.428,3.195,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 15:00,17.762,3.436,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 16:00,23.944,3.659,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 17:00,31.471,3.878,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 18:00,41.083,4.126,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 19:00,50.728,4.351,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 20:00,56.027,4.46,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 21:00,49.823,4.332,,,,,,,,,,,
19/01/2019 22:00,19/01/2019 22:00,35.42,3.993,,,,,,,,,,,
19/01/2019 23:00,19/01/2019 23:00,24.663,3.682,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 00:00,24.508,3.677,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 01:00,39.526,4.097,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 02:00,68.365,4.693,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 03:00,81.992,4.924,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 04:00,82.345,4.929,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 05:00,92.896,5.093,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 06:00,119.706,5.455,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 07:00,158.609,5.927,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 08:00,222.1,6.562,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 09:00,322.519,7.398,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 10:00,417.92,8.125,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 11:00,548.533,9.1,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 12:00,690.637,10.268,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 13:00,815.28,11.61,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 14:00,885.839,12.716,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 15:00,884.599,12.693,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 16:00,844.686,12.022,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 17:00,785.714,11.236,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 18:00,700.661,10.355,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 19:00,602.7,9.522,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 20:00,532.097,8.976,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 21:00,479.256,8.572,,,,,,,,,,,
20/01/2019 22:00,20/01/2019 22:00,411.449,8.076,,,,,,,,,,,
20/01/2019 23:00,20/01/2019 23:00,313.912,7.33,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 00:00,207.265,6.417,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 01:00,114.023,5.39,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 02:00,53.849,4.407,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 03:00,22.293,3.603,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 04:00,16.66,3.391,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 05:00,39.624,4.099,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 06:00,101.368,5.216,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 07:00,202.109,6.367,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 08:00,334.376,7.497,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 09:00,481.044,8.595,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 10:00,631.411,9.755,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 11:00,752.081,10.864,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 12:00,836.681,11.897,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 13:00,898.858,12.976,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 14:00,936.726,13.913,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 15:00,963.746,14.927,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 16:00,981.745,16.115,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 17:00,986.229,16.692,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 18:00,975.052,15.561,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 19:00,948.081,14.288,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 20:00,904.767,13.102,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 21:00,892.203,12.84,,,,,,,,,,,
21/01/2019 22:00,21/01/2019 22:00,917.094,13.386,,,,,,,,,,,
21/01/2019 23:00,21/01/2019 23:00,937.579,13.936,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 00:00,944.23,14.147,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 01:00,938.487,13.962,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 02:00,913.538,13.301,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 03:00,870.958,12.447,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 04:00,831.089,11.826,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 05:00,820.551,11.677,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 06:00,841.716,11.979,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 07:00,876.463,12.544,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 08:00,885.383,12.708,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 09:00,888.684,12.763,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 10:00,875.565,12.528,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 11:00,868.848,12.407,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 12:00,849.622,12.099,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 13:00,809.938,11.536,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 14:00,764.587,11.002,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 15:00,728.772,10.627,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 16:00,740.665,10.749,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 17:00,758.656,10.939,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 18:00,756.63,10.917,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 19:00,766.781,11.027,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 20:00,786.348,11.249,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 21:00,808.412,11.512,,,,,,,,,,,
22/01/2019 22:00,22/01/2019 22:00,808.858,11.523,,,,,,,,,,,
22/01/2019 23:00,22/01/2019 23:00,804.472,11.471,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 00:00,803.905,11.464,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 01:00,808.487,11.521,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 02:00,802.458,11.446,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 03:00,777.824,11.145,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 04:00,778.623,11.156,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 05:00,762.364,10.979,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 06:00,731.783,10.66,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 07:00,672.87,10.099,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 08:00,576.072,9.312,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 09:00,513.994,8.839,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 10:00,445.069,8.32,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 11:00,346,7.58,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 12:00,291.985,7.162,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 13:00,291.861,7.161,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 14:00,309.127,7.302,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 15:00,287.865,7.13,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 16:00,239.572,6.715,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 17:00,188.761,6.233,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 18:00,167.161,6.014,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 19:00,158.982,5.931,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 20:00,180.815,6.161,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 21:00,206.183,6.411,,,,,,,,,,,
23/01/2019 22:00,23/01/2019 22:00,206.265,6.412,,,,,,,,,,,
23/01/2019 23:00,23/01/2019 23:00,198.569,6.332,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 00:00,217.055,6.515,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 01:00,277.973,7.048,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 02:00,339.537,7.536,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 03:00,336.966,7.519,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 04:00,336.963,7.518,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 05:00,352.096,7.633,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 06:00,346.03,7.586,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 07:00,348.586,7.6,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 08:00,335.644,7.505,,,,,,,,,,,
24/01/2019 09:00,24/01/2019 09:00,297.819,7.211,,,,,,,,,,,
24/01/2019 10:00,24/01/2019 10:00,257.877,6.87,,,,,,,,,,,
24/01/2019 11:00,24/01/2019 11:00,227.286,6.601,,,,,,,,,,,
24/01/2019 12:00,24/01/2019 12:00,203.616,6.388,,,,,,,,,,,
24/01/2019 13:00,24/01/2019 13:00,173.772,6.082,,,,,,,,,,,
24/01/2019 14:00,24/01/2019 14:00,153.721,5.873,,,,,,,,,,,
24/01/2019 15:00,24/01/2019 15:00,179.87,6.153,,,,,,,,,,,
24/01/2019 16:00,24/01/2019 16:00,238.557,6.705,,,,,,,,,,,
24/01/2019 17:00,24/01/2019 17:00,381.646,7.857,,,,,,,,,,,
24/01/2019 18:00,24/01/2019 18:00,593.702,9.442,,,,,,,,,,,
24/01/2019 19:00,24/01/2019 19:00,732.336,10.666,,,,,,,,,,,
24/01/2019 20:00,24/01/2019 20:00,780.782,11.185,,,,,,,,,,,
24/01/2019 21:00,24/01/2019 21:00,817.372,11.638,,,,,,,,,,,
24/01/2019 22:00,24/01/2019 22:00,829.242,11.8,,,,,,,,,,,
24/01/2019 23:00,24/01/2019 23:00,796.684,11.374,,,,,,,,,,,
25/01/2019 00:00,25/01/2019 00:00,784.053,11.223,,,,,,,,,,,
25/01/2019 01:00,25/01/2019 01:00,807.454,11.504,,,,,,,,,,,
25/01/2019 02:00,25/01/2019 02:00,826.26,11.754,,,,,,,,,,,
25/01/2019 03:00,25/01/2019 03:00,839.727,11.95,,,,,,,,,,,
25/01/2019 04:00,25/01/2019 04:00,844.462,12.018,,,,,,,,,,,
25/01/2019 05:00,25/01/2019 05:00,832.21,11.842,,,,,,,,,,,
25/01/2019 06:00,25/01/2019 06:00,837.039,11.904,,,,,,,,,,,
25/01/2019 07:00,25/01/2019 07:00,836.833,11.898,,,,,,,,,,,
25/01/2019 08:00,25/01/2019 08:00,845.285,12.026,,,,,,,,,,,
25/01/2019 09:00,25/01/2019 09:00,829.522,11.804,,,,,,,,,,,
25/01/2019 10:00,25/01/2019 10:00,836.102,11.893,,,,,,,,,,,
25/01/2019 11:00,25/01/2019 11:00,808.704,11.522,,,,,,,,,,,
25/01/2019 12:00,25/01/2019 12:00,797.875,11.389,,,,,,,,,,,
25/01/2019 13:00,25/01/2019 13:00,781.673,11.196,,,,,,,,,,,
25/01/2019 14:00,25/01/2019 14:00,780.483,11.182,,,,,,,,,,,
25/01/2019 15:00,25/01/2019 15:00,801.171,11.429,,,,,,,,,,,
25/01/2019 16:00,25/01/2019 16:00,819.104,11.652,,,,,,,,,,,
25/01/2019 17:00,25/01/2019 17:00,819.95,11.666,,,,,,,,,,,
25/01/2019 18:00,25/01/2019 18:00,802.339,11.444,,,,,,,,,,,
25/01/2019 19:00,25/01/2019 19:00,772.897,11.093,,,,,,,,,,,
25/01/2019 20:00,25/01/2019 20:00,781.367,11.192,,,,,,,,,,,
25/01/2019 21:00,25/01/2019 21:00,782.794,11.209,,,,,,,,,,,
25/01/2019 22:00,25/01/2019 22:00,759.686,10.95,,,,,,,,,,,
25/01/2019 23:00,25/01/2019 23:00,737.152,10.714,,,,,,,,,,,
26/01/2019 00:00,26/01/2019 00:00,749.667,10.842,,,,,,,,,,,
26/01/2019 01:00,26/01/2019 01:00,759.917,10.952,,,,,,,,,,,
26/01/2019 02:00,26/01/2019 02:00,761.195,10.966,,,,,,,,,,,
26/01/2019 03:00,26/01/2019 03:00,764.344,10.994,,,,,,,,,,,
26/01/2019 04:00,26/01/2019 04:00,811.179,11.557,,,,,,,,,,,
26/01/2019 05:00,26/01/2019 05:00,827.549,11.773,,,,,,,,,,,
26/01/2019 06:00,26/01/2019 06:00,829.606,11.805,,,,,,,,,,,
26/01/2019 07:00,26/01/2019 07:00,881.468,12.634,,,,,,,,,,,
26/01/2019 08:00,26/01/2019 08:00,919.633,13.449,,,,,,,,,,,
26/01/2019 09:00,26/01/2019 09:00,950.104,14.351,,,,,,,,,,,
26/01/2019 10:00,26/01/2019 10:00,973.672,15.48,,,,,,,,,,,
26/01/2019 11:00,26/01/2019 11:00,986.814,16.803,,,,,,,,,,,
26/01/2019 12:00,26/01/2019 12:00,985.866,16.629,,,,,,,,,,,
26/01/2019 13:00,26/01/2019 13:00,967.37,15.113,,,,,,,,,,,
26/01/2019 14:00,26/01/2019 14:00,931.696,13.769,,,,,,,,,,,
26/01/2019 15:00,26/01/2019 15:00,912.832,13.285,,,,,,,,,,,
26/01/2019 16:00,26/01/2019 16:00,904.586,13.098,,,,,,,,,,,
26/01/2019 17:00,26/01/2019 17:00,881.75,12.64,,,,,,,,,,,
26/01/2019 18:00,26/01/2019 18:00,847.944,12.073,,,,,,,,,,,
26/01/2019 19:00,26/01/2019 19:00,812.047,11.568,,,,,,,,,,,
26/01/2019 20:00,26/01/2019 20:00,822.976,11.713,,,,,,,,,,,
26/01/2019 21:00,26/01/2019 21:00,943.471,14.13,,,,,,,,,,,
26/01/2019 22:00,26/01/2019 22:00,985.318,18.215,,,,,,,,,,,
26/01/2019 23:00,26/01/2019 23:00,800.722,22.476,,,,,,,,,,,
27/01/2019 00:00,27/01/2019 00:00,642.452,23.91,,,,,,,,,,,
27/01/2019 01:00,27/01/2019 01:00,778.526,22.713,,,,,,,,,,,
27/01/2019 02:00,27/01/2019 02:00,849.604,21.91,,,,,,,,,,,
27/01/2019 03:00,27/01/2019 03:00,882.79,21.446,,,,,,,,,,,
27/01/2019 04:00,27/01/2019 04:00,897.762,21.205,,,,,,,,,,,
27/01/2019 05:00,27/01/2019 05:00,913.153,20.929,,,,,,,,,,,
27/01/2019 06:00,27/01/2019 06:00,935.121,20.456,,,,,,,,,,,
27/01/2019 07:00,27/01/2019 07:00,951.859,20.005,,,,,,,,,,,
27/01/2019 08:00,27/01/2019 08:00,952.344,19.988,,,,,,,,,,,
27/01/2019 09:00,27/01/2019 09:00,956.212,19.871,,,,,,,,,,,
27/01/2019 10:00,27/01/2019 10:00,973.809,19.135,,,,,,,,,,,
27/01/2019 11:00,27/01/2019 11:00,981.937,18.575,,,,,,,,,,,
27/01/2019 12:00,27/01/2019 12:00,984.141,18.36,,,,,,,,,,,
27/01/2019 13:00,27/01/2019 13:00,985.709,18.156,,,,,,,,,,,
27/01/2019 14:00,27/01/2019 14:00,987.947,17.645,,,,,,,,,,,
27/01/2019 15:00,27/01/2019 15:00,983.807,16.33,,,,,,,,,,,
27/01/2019 16:00,27/01/2019 16:00,960.013,14.759,,,,,,,,,,,
27/01/2019 17:00,27/01/2019 17:00,926.537,13.628,,,,,,,,,,,
27/01/2019 18:00,27/01/2019 18:00,883.968,12.672,,,,,,,,,,,
27/01/2019 19:00,27/01/2019 19:00,843.16,11.994,,,,,,,,,,,
27/01/2019 20:00,27/01/2019 20:00,815.317,11.605,,,,,,,,,,,
27/01/2019 21:00,27/01/2019 21:00,806.804,11.497,,,,,,,,,,,
27/01/2019 22:00,27/01/2019 22:00,801.057,11.428,,,,,,,,,,,
27/01/2019 23:00,27/01/2019 23:00,788.315,11.272,,,,,,,,,,,
28/01/2019 00:00,28/01/2019 00:00,766.156,11.016,,,,,,,,,,,
28/01/2019 01:00,28/01/2019 01:00,730.624,10.644,,,,,,,,,,,
28/01/2019 02:00,28/01/2019 02:00,720.093,10.545,,,,,,,,,,,
28/01/2019 03:00,28/01/2019 03:00,684.802,10.207,,,,,,,,,,,
28/01/2019 04:00,28/01/2019 04:00,637.024,9.801,,,,,,,,,,,
28/01/2019 05:00,28/01/2019 05:00,616.128,9.63,,,,,,,,,,,
28/01/2019 06:00,28/01/2019 06:00,599.62,9.488,,,,,,,,,,,
28/01/2019 07:00,28/01/2019 07:00,570.676,9.265,,,,,,,,,,,
28/01/2019 08:00,28/01/2019 08:00,546.369,9.084,,,,,,,,,,,
28/01/2019 09:00,28/01/2019 09:00,543.251,9.053,,,,,,,,,,,
28/01/2019 10:00,28/01/2019 10:00,521.33,8.892,,,,,,,,,,,
28/01/2019 11:00,28/01/2019 11:00,400.403,7.999,,,,,,,,,,,
28/01/2019 12:00,28/01/2019 12:00,319.593,7.382,,,,,,,,,,,
28/01/2019 13:00,28/01/2019 13:00,330.505,7.47,,,,,,,,,,,
